"Inspectorblue","Inspectorbrown","Inspectorgreen","Inspectororange","Inspectorpurple","Inspectoryellow","pastSerious","pastCritical","timeSinceLast","ageAtInspection","consumption_on_premises_incidental_activity","tobacco_retail_over_counter","temperatureMax","heat_burglary","heat_sanitation","heat_garbage"
0,0,1,0,0,0,0,0,0.624657534246575,1,0,0,31.2533333333333,32.8784442693135,7.07809814672827,11.4889760504708
0,0,1,0,0,0,0,0,0.624657534246575,1,0,0,31.2533333333333,33.3699947580407,7.45481063901619,11.5048090033174
0,0,1,0,0,0,0,1,1.21095890410959,1,0,1,38.2466666666667,11.5217020026622,18.9918619115787,23.1611964537234
0,0,1,0,0,0,0,0,1.03013698630137,1,0,0,38.2466666666667,11.2888052122766,19.1927457082,30.3646842138286
0,0,1,0,0,0,0,0,0.282191780821918,1,0,0,48.6833333333333,21.6482320920252,7.89864335706621,28.1035405242287
0,0,1,0,0,0,0,0,0.361643835616438,1,0,0,53.4966666666667,3.7775462832615,0.124883143143957,21.5161125999666
0,0,1,0,0,0,0,0,2,0,0,0,53.4966666666667,3.86981690189203,0.138678892362267,21.4058127518276
0,0,1,0,0,0,0,0,2,0,0,0,31.2533333333333,19.7479883246962,5.63303744720173,24.2920692422753
0,0,1,0,0,0,0,0,1.05753424657534,1,0,0,44.1466666666667,19.8154494034669,3.41191124629387,18.2221370601089
0,0,1,0,0,0,0,0,1.05753424657534,1,0,0,44.1466666666667,19.5500969567484,2.20515658114184,16.4306991270451
0,0,1,0,0,0,0,0,1.36164383561644,1,0,0,25.4866666666667,22.9725544148515,14.3080275337631,38.5295142956955
0,0,1,0,0,0,0,0,0.301369863013699,1,0,0,25.4866666666667,19.7034515379094,5.75199439283442,19.0621330829912
0,0,1,0,0,0,0,0,0.898630136986301,1,0,0,28.5666666666667,16.767171955981,7.72120410966577,16.5104805005129
0,0,1,0,0,0,0,0,0.726027397260274,1,0,0,28.5666666666667,22.9836757738579,13.3918131451653,36.9786494651739
0,0,1,0,0,0,0,0,0.786301369863014,1,0,0,32.8666666666667,18.8007893647408,12.7121576802698,23.6631840141161
0,0,1,0,0,0,1,0,0.347945205479452,1,0,1,32.8666666666667,26.2302945616841,11.8408530206479,37.2525371669599
0,0,1,0,0,0,0,0,0.624657534246575,1,1,0,40.8633333333333,16.4577252740596,2.36062241908278,17.6150008316628
0,0,1,0,0,0,0,0,1.01917808219178,1,0,0,43.4933333333333,33.2630895876912,17.9601806296004,34.8365844016516
0,0,1,0,0,0,1,0,0.336986301369863,0,0,0,39.08,10.2917543404095,22.9709909201085,37.6753509461866
0,0,1,0,0,0,1,0,0.33972602739726,1,0,1,38.1,28.6250516856313,8.36639169637515,18.1310530882791
0,0,1,0,0,0,0,0,0.334246575342466,1,0,0,41.6533333333333,9.4065423465916,23.4298327281592,37.3721312987513
0,0,1,0,0,0,0,0,1.06027397260274,1,0,0,41.6533333333333,16.470821936376,32.5165064896537,27.5824206602553
0,0,1,0,0,0,0,0,0.668493150684932,1,0,0,35.9966666666667,2.40013844987249,9.68999281874615,7.35496971238038
0,0,1,0,0,0,0,0,0.424657534246575,1,0,0,35.9966666666667,20.0913399257321,10.5471357020608,20.9932674770393
0,0,1,0,0,0,0,0,0.334246575342466,0,0,1,28.6666666666667,46.3538220733141,10.577217355212,28.9833069789539
0,0,1,0,0,0,1,0,0.501369863013699,1,1,0,28.6666666666667,19.6194201702809,12.5443170098881,11.413702459322
0,0,1,0,0,0,1,0,0.43013698630137,0,0,0,34.06,3.39677860206205,3.43999524701519,25.5298957865411
0,0,1,0,0,0,0,0,1.20547945205479,1,0,0,35.1,22.6441587475751,13.8765836799202,7.08789561001098
0,0,1,0,0,0,0,0,0.306849315068493,1,0,0,35.1,15.2784758170165,5.69634601828902,4.37994004956225
0,0,1,0,0,0,0,0,0.419178082191781,1,0,0,36.57,27.9857801900638,14.8748300123129,50
0,0,1,0,0,0,0,0,0.265753424657534,1,1,0,35.72,10.9652252084821,6.32655564872408,18.8860135277335
0,0,1,0,0,0,0,0,0.323287671232877,1,0,0,35.72,9.7307996787495,7.97969190852199,16.4889781326796
0,0,1,0,0,0,1,0,0.326027397260274,1,0,0,31.6133333333333,17.1609305380546,4.81198781634829,5.02819221120971
0,0,1,0,0,0,1,0,0.531506849315069,1,1,0,31.6133333333333,17.2074430462388,5.26985228130423,4.72831018013165
0,0,1,0,0,0,0,0,0.693150684931507,0,0,0,32.4,1.98889944604834,7.54665656175426,8.05972120701395
0,0,1,0,0,0,0,0,0.706849315068493,1,1,0,33.3133333333333,5.24016816834448,11.2404640737044,15.2563603424488
0,0,1,0,0,0,0,0,0.649315068493151,1,0,0,33.3133333333333,7.75451080566788,12.3355770572245,17.9371764702637
0,0,1,0,0,0,0,0,0.298630136986301,0,0,0,49.4233333333333,16.6010586559535,5.89039325971405,3.82974689557185
0,0,1,0,0,0,0,0,0.668493150684932,1,1,0,46.3733333333333,19.9025839346127,4.38417716645969,4.79058430961341
0,0,1,0,0,0,1,0,0.706849315068493,1,0,0,46.3733333333333,10.0096011639865,13.6782261019413,6.13213022971182
0,0,1,0,0,0,0,0,2,0,1,0,46.3733333333333,17.1858776384251,5.52734334975012,3.89725585907287
0,0,1,0,0,0,0,0,0.342465753424658,0,0,0,46.3733333333333,17.8424932005496,4.65031404873071,4.0056860760606
0,0,1,0,0,0,0,0,0.345205479452055,1,0,0,39.6166666666667,17.9002077291406,4.64297337935623,3.89975129650884
0,0,1,0,0,0,0,0,0.484931506849315,1,0,0,35.1233333333333,6.16078422563704,29.4992170023943,7.4920947745203
0,0,1,0,0,0,0,0,2,0,0,0,35.9933333333333,13.961372828309,22.4317886869552,25.6804941688581
0,0,1,0,0,0,1,0,0.673972602739726,1,0,0,35.9933333333333,39.9157689669951,20.7040974293155,50
0,0,1,0,0,0,0,0,1.18356164383562,1,0,0,35.9933333333333,23.8733067806897,4.72505281201034,30.9970808373044
0,0,1,0,0,0,1,0,0.476712328767123,1,0,0,36.89,0.743762950330433,4.57398878932289,17.4779690691459
0,0,1,0,0,0,0,0,1.03561643835616,0,0,0,36.89,5.06845508613125,9.66303898895641,23.8550984235205
0,0,1,0,0,0,0,0,2,0,0,0,38.5433333333333,9.81669238117406,13.1573768502822,31.7211365255124
0,0,1,0,0,0,0,0,2,0,0,0,38.5433333333333,28.6902222792469,20.5485592640401,32.4634875131534
0,0,1,0,0,0,0,0,2,1,0,1,41.4466666666667,16.8989778942009,7.82798288005649,19.6935827271066
0,0,1,0,0,0,1,1,0.942465753424658,0,1,0,41.4466666666667,15.7922170514605,3.13085509865758,18.0857949768823
0,0,1,0,0,0,0,0,0.693150684931507,0,0,0,41.4466666666667,17.6827364233121,8.42280853372362,22.681950551852
0,0,1,0,0,0,0,0,0.775342465753425,0,0,0,46.8466666666667,0.29892003511349,2.24540587543944,6.50545513079079
0,0,1,0,0,0,0,0,0.356164383561644,1,0,0,46.8466666666667,13.6129216465686,19.4032107476885,31.7181459685018
0,0,1,0,0,0,0,0,0.356164383561644,1,0,0,46.8466666666667,13.9932588043417,19.2082225250151,31.4645641972335
0,0,1,0,0,0,0,0,2,0,0,1,47.2266666666667,37.9268246166759,70,50
0,0,1,0,0,0,0,0,0.789041095890411,1,0,0,58.4066666666667,21.9869478204793,21.1893552283161,31.292857933896
0,0,1,0,0,0,1,0,0.438356164383562,0,0,0,48.03,51.5717157667474,15.0549672921905,23.5933101625396
0,0,1,0,0,0,1,0,0.4,1,1,0,48.03,36.9549085661221,31.4648527674976,25.1531986864498
0,0,1,0,0,0,1,0,0.367123287671233,1,0,0,58.4033333333333,50.1529257413376,15.4928577763328,49.5379020440861
0,0,1,0,0,0,0,0,0.572602739726027,1,0,0,58.4033333333333,23.8843910112217,13.9547894052164,36.6225434348431
0,0,1,0,0,0,1,0,0.36986301369863,1,0,1,56.1966666666667,38.8537068526527,15.025434443633,49.1610786478516
0,0,1,0,0,0,0,0,0.542465753424658,1,0,0,56.1966666666667,45.399110275879,16.9245774356907,27.2997655137056
0,0,1,0,0,0,1,0,0.389041095890411,1,0,0,56.1966666666667,11.6727896779559,5.88642847552313,21.85121764875
0,0,1,0,0,0,1,0,0.556164383561644,1,0,0,65.4766666666667,21.4972398319733,21.2500997232911,36.6714448383172
0,0,1,0,0,0,0,0,0.375342465753425,0,0,0,65.4766666666667,20.2241662188791,29.4143724907008,18.6131091855192
0,0,1,0,0,0,0,0,0.693150684931507,0,0,0,65.4766666666667,26.4660800487633,1.04190766475859,5.94261829441686
0,0,1,0,0,0,0,0,0.405479452054795,0,0,0,72.5133333333333,9.1092847816543,5.76644562761819,25.7759397379309
0,0,1,0,0,0,0,0,0.345205479452055,1,0,1,78.85,43.8390234362934,20.4352772410972,24.9321613067344
0,0,1,0,0,0,0,0,0.482191780821918,1,0,0,78.85,7.94123144157783,16.3541761295285,9.50709101042418
0,0,1,0,0,0,0,0,0.476712328767123,1,0,0,78.85,4.25980164402757,14.8842856306529,13.3921486535484
0,0,1,0,0,0,0,0,2,0,0,0,75.9266666666667,2.25512256570122,4.16288337311111,14.9719520448588
0,0,1,0,0,0,0,0,0.378082191780822,1,0,0,58.91,13.8179978317966,15.3208822906178,9.68836450247453
0,0,1,0,0,0,0,0,0.457534246575342,0,0,0,58.91,20.5158592533387,12.7187901981074,21.3450121045524
0,0,1,0,0,0,0,0,0.476712328767123,1,0,0,60.8366666666667,5.07325885721438,1.9359261045567,19.1385048811387
0,0,1,0,0,0,1,0,0.380821917808219,1,1,0,60.8366666666667,17.8825318711139,17.171101392238,20.704381492229
0,0,1,0,0,0,1,0,1.26849315068493,0,0,0,65.0866666666667,51.5248669186179,59.3649263092263,12.2470192304901
0,0,1,0,0,0,0,1,0.446575342465753,0,0,0,75.0733333333333,70,58.4664006569949,34.6626427278757
0,0,1,0,0,0,1,0,1.56164383561644,1,0,1,79.4,55.7269844643653,43.6878727937769,50
0,0,1,0,0,0,1,0,0.449315068493151,0,0,0,79.7533333333333,11.4492799985739,14.7186540581228,8.48321557277666
0,0,1,0,0,0,1,1,0.904109589041096,0,0,0,60.8133333333333,16.1125400965377,9.8725285976609,7.4578542519559
0,0,1,0,0,0,0,0,0.904109589041096,0,0,0,60.8133333333333,16.7511334753096,10.3180095596972,7.93273367749443
0,0,1,0,0,0,0,0,0.621917808219178,1,0,0,79.7033333333333,22.8923071240248,20.4615810662409,7.15723562051675
0,0,1,0,0,0,0,0,1.19178082191781,1,0,0,79.7033333333333,45.4511413932214,30.4211179157937,17.3253777381
0,0,1,0,0,0,1,0,0.76986301369863,1,0,0,66.4966666666667,5.17225386276032,8.01155717707112,8.69606989200509
0,0,1,0,0,0,1,0,0.994520547945206,1,0,0,63.5433333333333,4.29360230973431,4.22327697742083,1.54141647203716
0,0,1,0,0,0,0,0,0.827397260273973,0,0,0,63.5433333333333,41.5038586105857,23.9934956490427,16.2846669883649
0,0,1,0,0,0,0,0,0.443835616438356,1,0,0,64.78,23.4933792477153,13.5861671836061,5.86615919845244
0,0,1,0,0,0,1,1,1.65205479452055,1,0,0,82.2166666666667,9.01607944274585,13.7648992913297,4.07724536476838
0,0,1,0,0,0,0,0,2,1,0,0,82.2166666666667,16.8132694352288,10.1188868598849,19.0480777838002
0,0,1,0,0,0,0,0,1.11232876712329,1,0,0,82.2166666666667,33.2542154283425,26.6354417273694,38.3194800047081
0,0,1,0,0,0,0,0,2,1,0,0,78.1666666666667,9.24892194132602,14.5678278457917,2.81256268115673
0,0,1,0,0,0,0,0,0.649315068493151,1,0,0,78.1666666666667,41.6358276873306,14.2413352664008,13.4480195939117
0,0,1,0,0,0,0,0,0.30958904109589,1,0,0,78.1666666666667,16.2285312237613,24.3975181271575,10.2395745934721
0,0,1,0,0,0,0,0,0.536986301369863,0,1,0,74.75,10.7140953876652,8.9912879076805,2.42338585510692
0,0,1,0,0,0,1,0,1.72054794520548,1,0,0,82.26,17.7124213426612,16.6559783809379,5.11177689857432
0,0,1,0,0,0,0,0,0.873972602739726,1,0,0,82.26,9.50959199291538,21.8335603795438,4.99235564544626
0,0,1,0,0,0,1,0,0.512328767123288,0,1,0,82.26,30.221333847451,13.6274393637157,7.96479694400586
0,0,1,0,0,0,0,0,2,1,0,0,82.59,15.1772157649815,6.23500177037464,11.4669366525101
0,0,1,0,0,0,1,0,0.879452054794521,0,0,0,84.54,11.3902571409735,22.1827113482641,4.14880648901193
0,0,1,0,0,0,1,0,1.11506849315068,1,0,1,82.3833333333333,44.5775066559627,32.0994313804929,25.8467481864247
0,0,1,0,0,0,0,0,1.09041095890411,1,0,0,82.3833333333333,21.1755802841537,16.5312121449493,8.51001919067018
0,0,1,0,0,0,0,0,1.67671232876712,1,0,0,82.8266666666667,5.15388105341662,4.38302792403845,0.643116924723212
0,0,1,0,0,0,0,0,1.72876712328767,1,0,0,79.7,44.3950690853923,7.51376840965493,14.785367169034
0,0,1,0,0,0,0,0,0.805479452054795,1,0,0,78.8066666666667,6.65189433065092,31.8984178799651,21.2199208194178
0,0,1,0,0,0,0,0,1.51780821917808,1,0,0,90.27,41.8729611018327,7.99652799718214,21.7172929294804
0,0,1,0,0,0,0,0,2,1,0,0,68.3166666666667,11.3075916056753,21.1564939195074,29.9741451127619
0,0,1,0,0,0,0,0,0.947945205479452,1,1,0,75.23,70,44.1601704414376,11.0138653873213
0,0,1,0,0,0,0,0,2,0,0,0,75.23,12.5100448289981,19.1706753764876,13.7273438191365
0,0,1,0,0,0,0,0,1.26575342465753,0,1,0,75.23,59.4552142151649,39.461992523041,17.7720659208328
0,0,1,0,0,0,1,1,0.652054794520548,1,0,0,79.8833333333333,2.73117586452555,23.4513771415766,19.2645184457969
0,0,1,0,0,0,0,0,1.16164383561644,0,0,0,80.0666666666667,39.2656712991655,60.731286011279,10.300385926705
0,0,1,0,0,0,0,0,0.542465753424658,0,0,0,73.6766666666667,12.7172467352267,19.4121332042305,10.8430513957265
0,0,1,0,0,0,0,0,0.4,0,0,0,73.6766666666667,28.877001636685,41.2068545013192,50
0,0,1,0,0,0,0,0,2,1,0,0,70.53,6.47899165066252,10.089386616082,8.22201686900874
0,0,1,0,0,0,0,0,1.51232876712329,1,0,0,76.5766666666667,28.8341968781642,40.4050767144105,26.4113419129294
0,0,1,0,0,0,0,0,2,0,0,0,76.5766666666667,10.025828979001,6.03941785024597,3.44064681437048
0,0,1,0,0,0,0,0,1.55342465753425,0,0,0,78.0833333333333,70,56.8531023184501,17.272186759119
0,0,1,0,0,0,1,0,1.57534246575342,1,1,0,78.0833333333333,46.5025057151489,7.47700778012973,21.1783707040709
0,0,1,0,0,0,0,0,1.04109589041096,1,0,0,81.3866666666667,42.6400281318782,6.66865850225314,18.7906495710711
0,0,1,0,0,0,1,0,1.48219178082192,1,0,0,85.0733333333333,55.6981919332981,52.52519537266,26.0061981251855
0,0,1,0,0,0,0,0,1.24657534246575,0,0,0,76.3366666666667,67.6455731887832,53.9007007518849,22.6328011663913
0,0,1,0,0,0,0,0,2,1,0,0,76.3366666666667,30.4827403018469,29.5821515299456,16.8956428622078
0,0,1,0,0,0,0,0,0.950684931506849,1,0,0,76.3366666666667,36.9289939191472,18.061443984099,19.7629993929335
0,0,1,0,0,0,1,1,1.65753424657534,0,0,0,82.71,5.37858696395043,1.61195867184691,0.3311184732987
0,0,1,0,0,0,0,0,1.4958904109589,1,0,0,91.0466666666667,0.146096511705755,3.82136485070488,1.53737307549647
0,0,1,0,0,0,0,0,1.30684931506849,1,0,0,91.0466666666667,51.5464593627059,37.984333397384,40.5345415669964
0,0,1,0,0,0,0,0,1.82739726027397,1,0,0,86.89,38.6853026688235,8.18083837211571,13.155931589788
0,0,1,0,0,0,0,0,1.44931506849315,1,1,0,86.89,70,25.3884035515657,25.1071214074047
0,0,1,0,0,0,0,0,2,0,0,0,65.7466666666667,0.940409696845279,2.31578529480015,0.0427512345157915
0,0,1,0,0,0,0,0,1.64109589041096,1,0,0,65.7466666666667,32.1507417872184,8.99705366377239,20.1623532335884
0,0,1,0,0,0,1,0,1.43287671232877,1,0,1,65.7466666666667,58.8901092831069,25.6001589809389,27.2279574560099
0,0,1,0,0,0,0,0,2,0,0,0,69.54,68.9328297143119,23.3021460640101,18.4119154149229
0,1,0,0,0,0,0,0,2,0,0,0,59.1466666666667,33.8677528021865,16.6295756246147,26.4184577623987
0,1,0,0,0,0,0,0,2,1,0,0,59.1466666666667,18.94626233853,29.569257293134,9.94558204105615
0,1,0,0,0,0,0,0,2,0,0,0,59.1466666666667,9.73848213258301,9.59612953905142,13.5323959935605
0,1,0,0,0,0,0,0,2,1,0,0,59.2866666666667,21.4206646561978,10.7988581210971,20.1314859617398
0,1,0,0,0,0,0,0,2,1,0,0,65.7533333333333,0.408488461394242,0.242750449056372,3.70931248944359
0,1,0,0,0,0,0,0,2,1,0,0,60.7466666666667,9.98601897301825,14.5825467784133,3.38832841197433
0,1,0,0,0,0,0,0,2,1,0,0,60.7466666666667,10.2269158711612,14.8489051025329,3.49056484008576
0,1,0,0,0,0,0,0,2,1,0,0,49.8566666666667,4.3809377895888,2.45798238249663,16.4403305428768
0,1,0,0,0,0,0,0,2,1,0,0,49.8566666666667,11.018997126889,33.5840197316492,18.6244684163496
0,1,0,0,0,0,0,0,2,1,0,0,53.04,22.2795900032883,26.6042848540287,17.6390031578721
0,1,0,0,0,0,0,0,2,1,0,0,58.3233333333333,24.3701318489163,35.9195291191578,10.4138877166571
0,1,0,0,0,0,0,0,2,1,0,0,57.3133333333333,46.5702382528471,7.82741393047512,19.8435683645683
0,1,0,0,0,0,0,0,2,0,0,0,57.3133333333333,19.9856749160496,12.8266186325859,20.6390621171128
0,1,0,0,0,0,0,0,2,0,0,0,53.27,14.2460229544308,8.16214215805627,14.1508825372663
0,1,0,0,0,0,0,0,2,1,0,0,53.27,9.19753603947279,1.79166744386934,15.532986422676
0,1,0,0,0,0,0,0,2,0,0,0,60.47,17.2442193704586,6.83350710840157,21.4756762735421
0,1,0,0,0,0,0,0,2,1,0,0,57.04,3.98607295747617,1.80228446498454e-05,1.02822388651003
0,1,0,0,0,0,0,0,2,1,0,0,62.55,1.80408628193843,9.6544574885101,4.28413127044059
0,1,0,0,0,0,0,0,2,1,0,0,51.04,1.61421887000607,0.00174942310139107,7.27712529498585
0,1,0,0,0,0,0,0,2,0,0,0,51.04,24.054092996153,9.77521170456893,23.3138252820281
0,1,0,0,0,0,0,0,0.613698630136986,1,0,0,49.44,9.83760195820564,1.38619579375975,16.1830150356775
0,1,0,0,0,0,0,0,2,1,0,0,49.44,7.76205491859257,4.94521175767621,15.4431346388175
0,1,0,0,0,0,1,1,0.498630136986301,1,0,0,68.19,5.17020428085582,0.251820436686818,4.85197698687162
0,1,0,0,0,0,0,0,2,1,0,0,68.19,13.2240677999944,38.7514629840191,16.134524237915
0,1,0,0,0,0,0,0,2,1,0,0,77.4966666666667,12.0125864960546,17.962832894564,12.0288890264019
0,1,0,0,0,0,0,0,2,1,0,0,68.88,16.1455921139231,38.2040796159892,18.1644341355387
0,1,0,0,0,0,0,0,2,1,0,0,77.4966666666667,6.73460038388831,5.07846718321989,23.7090814262098
0,1,0,0,0,0,0,0,2,0,0,0,60.44,1.05650458004873e-06,3.75027643304406,4.11844441857988
0,1,0,0,0,0,0,0,2,1,0,0,60.44,23.0961975388443,33.6948530868222,10.5459828283511
0,1,0,0,0,0,0,0,2,0,0,0,50.2666666666667,3.90233443754806,1.86144367517395e-05,1.28276791297253
0,1,0,0,0,0,0,1,0.649315068493151,1,0,0,60.56,6.80117152307881,6.95255275982945,27.3154045718649
0,1,0,0,0,0,0,0,2,1,0,0,64.1833333333333,5.92861221675521,57.9151734284671,15.0090012144717
0,1,0,0,0,0,0,0,2,1,0,0,64.8166666666667,5.43431114991266,5.76261403140822,24.1590812242515
0,1,0,0,0,0,0,0,2,1,0,0,64.8166666666667,2.78989487147033,1.60458311257784,18.0667616188821
0,1,0,0,0,0,0,0,2,1,0,0,70.22,13.8836474442347,6.15403450877796,15.3968661169467
0,1,0,0,0,0,0,0,2,1,0,0,50.2666666666667,9.61585682312813,21.8303638691004,10.5305577081412
0,1,0,0,0,0,0,0,2,1,0,0,61.3166666666667,9.25632812399294,6.11377120548807,14.1533688723323
0,1,0,0,0,0,0,0,2,1,0,0,74.1666666666667,3.17634669088803,8.4257317537672,1.96858082426999
0,1,0,0,0,0,0,0,2,1,0,0,65.4066666666667,4.21588550632478,9.23474431939942,4.27656492886511
0,1,0,0,0,0,0,0,2,1,0,0,74.9633333333333,2.78944550013354,7.17901976474524,10.0898134455609
0,1,0,0,0,0,0,1,0.345205479452055,0,0,0,63.6433333333333,4.02012165377563,1.95200574695703e-05,1.01022674220508
0,1,0,0,0,0,0,0,0.317808219178082,1,0,0,63.6433333333333,4.02012165377563,1.95200574695703e-05,1.01022674220508
0,1,0,0,0,0,0,0,2,1,0,0,39.7666666666667,6.86212058589857,0.0989075551530511,15.1045862369206
0,1,0,0,0,0,0,0,2,0,0,0,65.4066666666667,6.63964362868692,0.634787561429265,2.87492018517121
0,1,0,0,0,0,0,0,0.495890410958904,1,0,0,63.6433333333333,2.32617534960343,1.21037935100365e-06,0.376621088275432
0,1,0,0,0,0,0,0,2,1,0,0,72.9466666666667,1.57646177880491,7.20049635472539,20.6026644482499
0,1,0,0,0,0,0,0,0.315068493150685,1,0,0,57.04,3.98607295747617,1.80228446498454e-05,1.02822388651003
0,1,0,0,0,0,0,0,2,0,0,0,83.7433333333333,3.04117885287173,14.5923236948948,8.90077038861704
0,1,0,0,0,0,0,0,0.717808219178082,1,0,0,83.7433333333333,6.34556510533829,0.18743478443747,28.3773348286137
0,1,0,0,0,0,0,0,2,0,0,0,83.7433333333333,6.11437918943006,0.434925883489036,18.8182816096423
0,1,0,0,0,0,0,0,2,1,0,0,80.1633333333333,12.3518335197286,36.0900196007089,20.5348439537568
0,1,0,0,0,0,0,0,2,1,0,0,74.4166666666667,0.00390894559738012,0.000240250580273502,0.00363935433662805
0,1,0,0,0,0,0,0,2,1,1,0,74.4166666666667,5.06595089305278,6.59879945062796,17.9771213265892
0,1,0,0,0,0,0,0,2,1,0,0,74.4166666666667,2.24163910415408,8.73717010141035,15.4972087219434
0,1,0,0,0,0,0,0,2,0,0,0,70.1,7.65327532530421,48.304094913484,15.0959271402137
0,1,0,0,0,0,0,0,2,1,0,0,88.4433333333333,5.1653129507447,3.31907550423038,12.0845090931713
0,1,0,0,0,0,0,0,2,1,1,0,88.4433333333333,8.7166722980879,4.99001699945303,12.8264951936566
0,1,0,0,0,0,1,0,0.69041095890411,0,0,0,89.1366666666667,2.19574348891945,4.59869570467019,11.4228809916607
0,1,0,0,0,0,0,0,2,1,0,0,88.4433333333333,1.21981477401052,2.9163251359625,12.4622966427339
0,1,0,0,0,0,0,0,2,1,0,0,89.1366666666667,2.34903441252112,5.27197675793772,10.8873964313257
0,1,0,0,0,0,0,0,2,0,0,0,80.42,17.1691108161846,23.6282091476307,22.3096510332412
0,1,0,0,0,0,0,0,2,0,0,0,80.42,0.449766445366978,7.04822673797397,12.8656347389559
0,1,0,0,0,0,0,0,0.556164383561644,1,0,0,80.42,2.66563438358106,21.9111933502371,29.0538159975073
0,1,0,0,0,0,0,0,2,1,0,0,80.42,4.27920791800381,14.3498315079007,19.8295132869982
0,1,0,0,0,0,0,0,2,1,0,0,68.6433333333333,1.53825939456421,4.23165493096012,8.53002693284728
0,1,0,0,0,0,0,0,0.720547945205479,1,0,1,71.85,0.0219953948539978,0.671239381876414,6.60997644589458
0,1,0,0,0,0,0,0,2,1,0,0,68.6433333333333,4.32835477024663,12.4029736068363,16.7003204474102
0,1,0,0,0,0,1,0,0.649315068493151,1,0,0,71.85,1.43812485487556,2.01014080634682,6.28358315673874
0,1,0,0,0,0,0,0,2,1,0,0,71.85,3.31010290388007,4.59549999384075,10.2170300488771
0,1,0,0,0,0,0,0,2,1,1,0,71.85,5.06637783264463,4.90123859731285,14.4713625919825
0,1,0,0,0,0,0,0,0.728767123287671,1,0,0,73.84,0.0029335266155642,2.06227381139095,8.14493607998265
0,1,0,0,0,0,0,0,2,1,0,0,73.84,19.6609481325478,23.7110184829634,21.479341068983
0,1,0,0,0,0,0,0,0.010958904109589,1,0,0,73.84,4.24193582161078,12.3069753591054,16.9895766377693
0,1,0,0,0,0,0,0,2,1,0,1,70.8466666666667,0.158198094672123,2.1335885699987,5.50755269013816
0,1,0,0,0,0,0,0,2,1,0,0,67.7066666666667,3.02895973331273,17.8768902093809,9.34478036981255
0,1,0,0,0,0,0,0,0.413698630136986,1,0,0,69.8733333333333,5.2285377765011,52.4665818175492,20.0284647303906
0,1,0,0,0,0,0,0,2,1,0,0,69.8733333333333,4.89688004178163,52.5165409040467,19.4834082100263
0,1,0,0,0,0,0,0,0.010958904109589,1,1,0,69.8733333333333,1.40975014817941,1.98636123565544,6.3989743531508
0,1,0,0,0,0,0,0,2,1,0,0,69.8733333333333,7.12899702157257,5.46147610021413,20.3076059037113
0,1,0,0,0,0,0,0,0.432876712328767,0,0,0,86.4966666666667,1.19617248639217e-05,1.82692042418897,9.29087494683283
0,1,0,0,0,0,0,0,0.717808219178082,1,0,0,86.4966666666667,5.21298495010253,0.291651399859452,23.5744039034692
0,1,0,0,0,0,1,0,0.421917808219178,0,0,0,86.4966666666667,7.24118098070476,1.76489190318033,16.4581137487385
0,1,0,0,0,0,0,0,0.701369863013699,1,0,0,86.4966666666667,1.54226310444455,13.3598257542123,20.6455668172398
0,1,0,0,0,0,0,0,0.421917808219178,0,0,0,86.8633333333333,1.27780570696629,14.2008064905112,12.6189520901166
0,1,0,0,0,0,0,0,0.723287671232877,1,0,0,86.8633333333333,1.18894704437958e-06,0.675799284738,2.46499672561234
0,1,0,0,0,0,0,0,0.424657534246575,0,0,0,83.66,7.33489148003747,2.0804053530849,15.2879326464592
0,1,0,0,0,0,0,0,2,0,0,0,83.66,7.53725335746845,20.860324306057,22.8210851555276
0,1,0,0,0,0,0,0,0.43013698630137,0,0,0,76.4466666666667,7.078341808788,1.68597541102847,14.5132079810476
0,1,0,0,0,0,0,0,0.632876712328767,0,0,0,76.4466666666667,4.47790470805641,0.437758971067949,25.6532524297135
0,1,0,0,0,0,0,0,2,0,0,0,86.64,9.42024175227812,43.6011596329848,23.9925416355974
0,1,0,0,0,0,0,0,0.438356164383562,1,0,0,86.64,5.78349413075126,0.453679284950286,20.1992520096695
0,1,0,0,0,0,0,0,0.391780821917808,1,0,0,86.64,5.8894557796533,0.246837075690135,13.8306795187633
0,1,0,0,0,0,0,0,2,1,0,0,87.91,1.05576334063007,11.0662044049873,6.64351428790286
0,1,0,0,0,0,0,0,2,1,0,0,90.14,0.0391164048002713,3.93377976941882,8.13895757628826
0,1,0,0,0,0,0,0,2,1,0,0,90.14,5.79699796723862,3.41349035424478,13.7298923149511
0,1,0,0,0,0,0,0,2,1,0,1,90.14,3.19010282704164,0.603252337954429,3.5797004960864
0,1,0,0,0,0,0,0,0.421917808219178,1,0,0,90.14,1.0368691639592,9.81562187708122,6.24427675732022
0,1,0,0,0,0,0,0,0.413698630136986,1,0,0,79.6933333333333,13.2384509438548,12.0783318180855,22.4854874938305
0,1,0,0,0,0,0,0,2,1,0,0,79.6933333333333,11.7936791596358,39.6402899004908,27.1637895790006
0,1,0,0,0,0,0,0,0.397260273972603,1,0,0,79.6933333333333,2.51478979491063,1.47128880245422,2.21834144749767
0,1,0,0,0,0,0,0,2,0,0,0,79.52,13.4646045311834,15.5185018002501,12.1064288211983
0,1,0,0,0,0,0,0,2,1,0,1,94.8433333333333,56.3780360721267,32.3775877150275,29.9992589679255
0,1,0,0,0,0,0,0,0.413698630136986,1,0,0,97.0133333333333,0.449687322991258,11.0110341887487,15.8905924658934
